filename,embedding,layout,x,y,z
11_RDM_page01.png,"-0.05880768597126007,0.001273319125175476,0.24764451384544373,0.02537676692008972,0.21154487133026123,-0.7755496501922607,-0.010992273688316345,-0.16097989678382874,0.03530304506421089,-0.036745019257068634,0.4117920398712158,-0.14083263278007507,-0.16873934864997864,-0.1327516734600067,0.3477241098880768,-0.0056288763880729675,-0.17019274830818176,0.08105441182851791,-0.09219245612621307,-0.056304194033145905,-0.0137099027633667,0.19953426718711853,0.07055599987506866,0.12701861560344696,-0.2398492395877838,0.0327555388212204,0.0935533419251442,-0.1784987896680832,-0.26809629797935486,-0.23463812470436096,0.975763201713562,0.07969476282596588,-0.1391349881887436,-0.2504964768886566,0.2812817692756653,0.12312022596597672,-0.14737367630004883,-0.028126578778028488,0.2866792678833008,-0.32438036799430847,0.23278217017650604,0.2582573890686035,-0.07802613079547882,0.10980157554149628,0.14013156294822693,-0.07239343225955963,0.16414578258991241,-0.11617729067802429,0.164869487285614,-0.33929920196533203,-0.12554283440113068,0.1623883843421936,0.4019242823123932,0.22997166216373444,0.03769218921661377,0.34143131971359253,0.268540620803833,-0.10120513290166855,-0.28612175583839417,-0.07983963191509247,-0.23820766806602478,-0.2707321047782898,-0.02005183696746826,0.08445538580417633,0.16188345849514008,-0.009564243257045746,-0.12676772475242615,0.1285577118396759,-0.16014918684959412,-0.04084835201501846,-0.1783965528011322,0.031908899545669556,-0.11136837303638458,0.0679953470826149,0.12354960292577744,-0.025546550750732422,-0.41581377387046814,-0.1666562706232071,0.36165934801101685,0.05259905010461807,-0.010964587330818176,-0.1462159901857376,0.36593809723854065,-0.1759302318096161,-0.1780746579170227,-0.0674687922000885,-0.0743369609117508,0.10940460860729218,0.06701481342315674,0.1924896091222763,-0.20111176371574402,-0.03976167365908623,-0.13984566926956177,-0.11709576100111008,-0.1606207638978958,0.18439069390296936,-0.09976130723953247,-0.25939396023750305,-0.07331998646259308,0.29871124029159546,-0.03406872600317001,-0.07854145765304565,0.05907198041677475,-0.32980406284332275,0.02359490655362606,0.3659181296825409,-0.15106073021888733,0.63554847240448,0.04075534641742706,0.14923788607120514,0.42188024520874023,0.07652563601732254,-0.14981050789356232,0.09905144572257996,0.22605618834495544,-0.24519599974155426,-0.21282953023910522,-0.12058934569358826,0.13515985012054443,-0.10014946013689041,0.09869729727506638,-0.1978222131729126,-0.15969404578208923,-0.09703931957483292,-0.03458547592163086,0.2750961184501648,-0.44367608428001404,0.04035882279276848,-0.10532424598932266,0.23936554789543152,-0.07738423347473145,-0.5353050231933594,0.3363502621650696,-0.017076775431632996,-0.04659033566713333,0.42884722352027893,-0.18669481575489044,0.07182849198579788,0.20368197560310364,-0.11136444658041,-0.17041310667991638,-0.03074527159333229,0.007319837808609009,-0.07027924805879593,-0.33548060059547424,-0.04566866159439087,0.17486244440078735,-0.19905981421470642,0.11580581963062286,0.17198002338409424,-0.16398370265960693,-0.07322893291711807,0.22871452569961548,-0.08079519867897034,-0.12443968653678894,-0.1432117223739624,0.08110698312520981,-0.13920536637306213,-0.326261430978775,-0.3617098033428192,0.2404702603816986,0.01419919729232788,-0.2697848081588745,-0.11521095037460327,0.0700739398598671,-0.09369542449712753,-0.1597183644771576,-0.052669018507003784,0.04729492962360382,0.032562509179115295,-0.27124711871147156,-0.5057390928268433,-0.038838159292936325,0.09385034441947937,-0.15532903373241425,-0.041511356830596924,0.14579489827156067,-0.28392618894577026,0.08476486802101135,-0.06503407657146454,-0.3415106236934662,0.06663984060287476,0.019574634730815887,-0.13894736766815186,0.02824009209871292,0.44337964057922363,-0.13593992590904236,0.2767994701862335,0.23237287998199463,-0.0326714962720871,0.03221810981631279,0.2826727628707886,-0.15725857019424438,-0.0695660412311554,0.06803235411643982,0.27646756172180176,0.28721943497657776,0.21477143466472626,-0.18204624950885773,0.08670128136873245,-0.1518319547176361,-0.04000770300626755,-0.051050640642642975,-0.34740573167800903,-0.32993584871292114,0.18343114852905273,-0.16862767934799194,0.3811418116092682,-0.2514306306838989,0.09501907229423523,-0.39334166049957275,0.04088602960109711,0.40390458703041077,-0.08739177137613297,-0.4769164025783539,-0.3573930859565735,-0.002667071297764778,-0.029393434524536133,0.27057307958602905,-0.017563074827194214,-0.16015970706939697,0.1253926008939743,0.3362889289855957,0.11245086789131165,-0.222239688038826,0.09813696146011353,-0.22472022473812103,-0.11787576973438263,0.21627505123615265,0.03701786696910858,-0.032388634979724884,-0.026349134743213654,0.5571762919425964,-0.22218002378940582,-0.26025277376174927,-0.0698719173669815,0.44525426626205444,-0.031862594187259674,0.1788390427827835,-0.20038378238677979,0.18744751811027527,-0.03995368257164955,0.07247777283191681,-0.32134655117988586,-0.18729111552238464,-0.08674649894237518,0.3549560606479645,-0.43019264936447144,0.1308998018503189,0.08761988580226898,-0.2930111289024353,0.20129989087581635,-0.1819189190864563,0.027588889002799988,-0.03468450903892517,-0.4896973967552185,0.14591427147388458,0.10278261452913284,0.15962263941764832,-0.35334348678588867,0.03154626488685608,0.5176703929901123,0.06213662028312683,-0.086053267121315,-0.4464600384235382,0.17916670441627502,0.2904813289642334,0.2223203331232071,0.3593120574951172,0.285264253616333,-0.16987642645835876,0.20873364806175232,-0.02099478244781494,0.20816995203495026,-0.0774274617433548,0.08320623636245728,-0.10840284824371338,0.014197766780853271,-0.3425728678703308,-0.2515586018562317,-0.26676350831985474,-0.12261916697025299,0.18004119396209717,-0.004080094397068024,0.07833246886730194,-0.21435534954071045,-0.15967418253421783,0.039431482553482056,-0.34327688813209534,-0.0853678435087204,-0.06628990173339844,-0.32085520029067993,-0.11005546897649765,-0.20777958631515503,-0.18411660194396973,0.02358238399028778,0.40592116117477417,-0.03998324275016785,0.1148928850889206,-0.30008670687675476,-0.037243954837322235,-0.05455148220062256,-0.03570588678121567,0.10812373459339142,0.1331517994403839,0.05344328284263611,-0.11905672401189804,-0.3053326904773712,-0.04810485243797302,0.1000332236289978,-0.019843973219394684,0.22218388319015503,-0.4123113751411438,0.18968215584754944,-0.0766977071762085,0.11693084239959717,-0.0052361637353897095,0.05450113117694855,0.027973998337984085,0.14797139167785645,-0.2019159495830536,-0.16658100485801697,-0.373272180557251,0.23036092519760132,0.15187588334083557,0.057544633746147156,0.0849488377571106,0.3795434236526489,-0.517097532749176,-0.1464443802833557,0.038387782871723175,0.059844791889190674,-0.043382033705711365,-0.10985060781240463,-0.19260230660438538,0.17597082257270813,-0.16960692405700684,-0.23715358972549438,0.5611976385116577,-0.07624535262584686,0.054880741983652115,-0.05915895104408264,0.02671143040060997,0.4691518545150757,-0.5276007652282715,-0.3102509379386902,-0.04708133637905121,-0.1373673379421234,-0.027657076716423035,0.27874326705932617,-0.03441401571035385,0.13422495126724243,-0.23778025805950165,0.15192559361457825,0.0626617819070816,-0.0268142931163311,0.061227887868881226,-0.22625888884067535,-0.19774854183197021,-0.11874131113290787,0.2140369564294815,0.03248775750398636,-0.0714714378118515,-0.05177508667111397,-0.09064231812953949,-0.20288953185081482,0.026942312717437744,-0.3797871470451355,-0.38542231917381287,-0.21673569083213806,-0.2179824709892273,-0.14250124990940094,0.15900611877441406,-0.022991828620433807,-0.07908768951892853,0.28796690702438354,-0.08932053297758102,0.24002514779567719,-0.3728150725364685,0.05849243700504303,-0.039259038865566254,-0.41793954372406006,0.019347265362739563,-0.0987863689661026,-0.07610324025154114,-0.014904364943504333,-0.04232480749487877,0.2744114398956299,0.12793275713920593,-0.21881213784217834,0.11798880994319916,0.3464601933956146,0.1119132936000824,-0.05618826299905777,-0.2533954679965973,-0.35799285769462585,0.4315807521343231,0.08780711144208908,-0.16105754673480988,-0.13662829995155334,0.431341290473938,0.06538482010364532,-0.1927209198474884,-0.20697982609272003,0.24510666728019714,-0.1504153311252594,-0.08189713954925537,0.11610223352909088,-0.08738478273153305,0.024277344346046448,0.2686406075954437,-0.148542582988739,0.16119857132434845,0.06419883668422699,0.20672452449798584,-0.016934871673583984,-0.3651086091995239,0.05238436907529831,0.09320354461669922,0.050348326563835144,0.27811306715011597,-0.0017291344702243805,0.23474256694316864,0.2543087899684906,-0.09288658201694489,-0.23903201520442963,-0.07711129635572433,-0.05432708188891411,0.22383242845535278,-0.049984581768512726,0.05727047473192215,0.10269593447446823,0.27086901664733887,0.03636153042316437,-0.5018422603607178,0.03330537676811218,0.26992908120155334,0.11065831780433655,0.10560610890388489,-0.14289073646068573,0.11268629133701324,-0.4762256443500519,-0.1650528907775879,-0.1162434071302414,0.07238715887069702,-0.20236201584339142,-0.18002517521381378,0.15343418717384338,0.1343328356742859,-0.1672811210155487,0.20097872614860535,-0.07964757829904556,-0.18683850765228271,-0.1152566447854042,-0.010309010744094849,-0.09983448684215546,0.46683287620544434,0.11620767414569855,0.06744473427534103,0.1540183573961258,-0.109249547123909,-0.03142064809799194,-0.05930228531360626,0.4070054888725281,-0.23228402435779572,-0.31651854515075684,0.08642400056123734,-0.40897756814956665,-0.20427285134792328,0.1192316934466362,-0.15556201338768005,-0.04727987200021744,0.027772605419158936,0.1341255158185959,-0.09210015833377838,0.38806408643722534,0.537071943283081,-0.14566642045974731,-0.11219000071287155,0.2171262949705124,-0.07771013677120209,0.2880482077598572,0.03835470974445343,-0.26628920435905457,0.15325050055980682,0.12328736484050751,0.24527230858802795,0.05637192726135254,-0.16865146160125732,-0.09739360213279724,0.011905618011951447,-0.04602891206741333,-0.22171054780483246,-0.07423101365566254,0.14500722289085388,0.006774477660655975,-0.25282788276672363,0.0037563443183898926,0.2901298403739929,0.3285595178604126,0.008261248469352722,0.042454689741134644,0.2239639163017273,-0.04479360580444336,-0.312759131193161,0.1476098895072937,-0.18145832419395447,-0.004315629601478577,0.599826991558075,-0.026179522275924683,0.383076936006546,-0.03301914036273956,-0.3157579004764557,-0.054311126470565796,-0.11097544431686401,-0.1968076229095459,-0.3510724902153015,-0.23401299118995667,-0.07192368805408478,0.12740088999271393,0.008833669126033783,-0.183437317609787,0.3974875807762146,0.0378655381500721,-0.13746346533298492,0.3447936773300171,0.2873089611530304,0.1897164285182953,0.26344820857048035,0.2272247076034546,0.11590521037578583,0.2734713554382324,-0.1695113629102707,0.21747727692127228,-0.17044313251972198,-0.22435078024864197,-0.2191987782716751,-0.06040550023317337,-0.056079741567373276,-0.0262826606631279,0.18349170684814453,0.14896845817565918,-0.28302624821662903,-0.12248071283102036,0.21195398271083832,-0.01039934903383255,0.049728475511074066,-0.14659205079078674,0.011403143405914307,-0.17233958840370178,-0.1214316338300705,-0.024666570127010345,0.07823282480239868,-0.6784272193908691,0.008090004324913025,-0.09532048553228378,0.09034230560064316,0.17415444552898407,-0.18566617369651794,-0.20848113298416138,-0.312274694442749,0.09848569333553314,-0.4188794493675232,-0.18493065237998962,0.0912163257598877,-0.0593462772667408,0.09455293416976929,0.17092488706111908,0.026474669575691223,-0.04926633462309837,-0.34965282678604126,0.005442190915346146,-0.0542784258723259,-0.47548773884773254,0.11812227219343185,0.12286435067653656,0.3047786355018616,0.6093037724494934,0.07127159833908081,0.05377013981342316,0.3569542169570923,0.2770533561706543,0.3139491677284241,0.024527519941329956,-0.021883524954319,-0.31114262342453003,-0.27277833223342896,0.1013898253440857,-0.04759949445724487,0.25272658467292786,0.044010914862155914,-0.32278090715408325,-0.048346299678087234,-0.3046082854270935,-0.13960137963294983,0.0987059623003006,-0.06517614424228668,0.44146203994750977,-0.11411116272211075,0.05723404884338379,-0.300142765045166,0.6600412130355835,-0.3662811815738678,0.28682640194892883,0.5688784122467041,0.1775968074798584,0.15577352046966553,-0.19560720026493073,-0.30448317527770996,0.12146247178316116,-0.13260595500469208,0.06544213742017746,0.01303108036518097,-0.4330883026123047,0.22178532183170319,-0.2622702419757843,0.1761975735425949,0.022622141987085342,-0.22503620386123657,-0.2203945517539978,-0.16322457790374756,-0.09450054168701172,-0.01193966343998909,0.0567515566945076,-0.1269158124923706,0.2433827519416809,-0.03454999253153801,0.04549461975693703,-0.2357577383518219,-0.42070984840393066,0.02001393586397171,0.17718034982681274,-0.10888051241636276,-0.42016085982322693,0.014089742675423622,-0.2641791105270386,-0.14448097348213196,-0.3580230176448822,-0.21366523206233978,-0.022245235741138458,-0.1501004993915558,-0.25727447867393494,-0.3238561153411865,0.10222567617893219,-0.24867664277553558,-0.16404636204242706,-0.09226971864700317,-0.05556923896074295,-0.2578751742839813,-0.08350445330142975,-0.31558364629745483,0.172483891248703,0.1963714063167572,0.06492583453655243,-0.2640587091445923,-0.01920284330844879,0.10351807624101639,0.12029068171977997,-0.1670774668455124,0.34821560978889465,-0.06209497153759003,-0.15274596214294434,0.0653773844242096,-0.292366623878479,-0.09425495564937592,-0.02368970960378647,-0.07151365280151367,-0.344032883644104,-0.3198115825653076,-0.09483634680509567,-0.09691733121871948,0.17789605259895325,0.13016587495803833,0.1859215795993805,-0.4011210799217224,-0.2115297168493271,-0.10066059231758118,-0.2298831194639206,0.12287992984056473,-0.10954266786575317,0.132299542427063,-0.18273940682411194,-0.291701078414917,0.40489137172698975,-0.454745888710022,-0.04310758411884308,0.10836806893348694,-0.15933647751808167,-0.34064674377441406,-0.15178674459457397,0.05255541577935219,0.2775152623653412,-0.025026526302099228,-0.14417439699172974,-0.12735290825366974,-0.0808212086558342,0.012809986248612404,-0.08673662692308426,0.2356056272983551,0.13879844546318054,0.28656622767448425,0.05833156779408455,0.16254767775535583,-0.03891846537590027,-0.21850532293319702,-0.14676952362060547,-0.11947128176689148,-0.4226655960083008,0.1090308427810669,0.18186604976654053,0.10254643112421036,-0.25118324160575867,-0.0217483788728714,0.1994040310382843,-0.2204514890909195,-0.07597386837005615,0.5092227458953857,0.1437477469444275,-0.0702267736196518,0.2362903654575348,-0.004173636436462402,-0.3675692677497864,0.15195295214653015,0.5251200199127197,0.14970196783542633,0.10931243002414703,-0.3957635462284088,0.09973375499248505,0.06734848767518997,-0.09380005300045013,0.2822762727737427,-0.2861866354942322,-0.24945536255836487,-0.308857798576355,0.03602373227477074,0.37924718856811523,-0.17242431640625,0.07726363837718964,0.028231345117092133,0.005531921982765198,-0.07691258192062378,-0.05288662388920784,-0.08573124557733536,0.405745267868042,-0.0870971530675888,-0.321882963180542,-0.11685702949762344,0.42473429441452026,0.18486464023590088,-0.16388475894927979,0.25368350744247437,-0.1747264266014099,0.33544227480888367,0.1141861155629158,0.2948075234889984,-0.0405588373541832,0.050104424357414246,-0.07472912222146988,-0.03316453844308853,-0.0013557150959968567,-0.15340040624141693,0.2127978354692459,-0.1659899652004242,-0.032242871820926666,-0.0858953520655632,0.05292452126741409,0.01970459520816803,-0.2582821249961853",2,0.9080172,0.60368335,6.068271
